HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Route,SocialLevel,GroupNumber
0,0,2,2,0,4,4,4,4,4,0,1,0,3,4,8
0,1,1,2,0,0,0,0,0,0,6,263,1,2,0,7159
0,0,0,0,0,0,4,4,4,4,2,75,0,1,4,7097
1,0,2,1,0,4,0,4,4,0,1,147,0,6,4,697
0,0,2,2,0,0,4,0,4,4,6,91,1,3,4,2512
1,0,0,0,0,0,0,0,0,0,1,427,1,4,0,3641
2,0,0,0,0,4,0,4,0,3,5,60,1,7,0,1704
0,1,2,2,0,0,0,0,0,0,4,380,0,3,0,5975
1,1,0,4,0,0,0,0,0,0,3,548,1,4,0,3420
0,0,2,1,0,4,4,2,4,4,5,156,0,3,4,4704
1,0,0,1,0,3,4,4,0,3,4,245,1,4,3,3658
1,0,0,1,0,0,4,0,4,0,3,117,1,4,0,770
0,0,0,2,0,0,4,0,4,4,1,427,0,1,4,4336
1,0,0,1,0,4,3,4,4,0,5,195,0,4,4,6262
1,0,0,1,0,4,3,0,0,4,3,618,1,4,0,3758
1,0,0,1,0,4,4,2,4,0,1,1058,0,4,4,5186
1,1,0,1,0,0,0,0,0,0,3,935,0,4,0,5810
2,0,0,1,0,4,0,4,3,0,5,242,0,7,0,7721
0,0,2,1,0,0,4,4,3,0,2,55,0,3,0,5919
1,0,0,0,0,4,0,0,0,4,1,1208,1,4,0,6317
2,1,0,1,0,0,0,0,0,0,1,1405,0,7,0,6761
1,0,0,3,0,0,0,0,4,4,1,374,1,4,0,1950
0,0,0,1,0,0,4,0,4,4,6,16,1,1,4,428
1,1,2,0,0,0,0,0,0,0,3,524,0,6,0,3236
1,0,0,2,0,4,4,0,0,4,3,1406,1,4,4,8733
1,0,0,1,0,0,0,0,0,4,3,954,1,4,0,5885
1,0,0,1,0,1,0,4,0,4,3,937,0,4,0,5816
1,0,0,3,0,4,4,4,4,4,1,1225,0,4,4,5924
0,0,0,2,0,0,0,0,0,0,2,37,1,1,0,3039
2,0,0,0,0,0,0,0,0,0,1,16,0,7,0,82
2,0,0,1,0,4,0,3,1,0,5,226,1,7,0,7632
1,0,1,1,0,0,4,2,0,0,1,1475,0,5,0,7118
2,1,0,2,0,0,0,0,0,0,1,1512,1,7,0,7901
1,0,2,1,0,0,4,0,4,4,1,819,1,6,4,4361
1,0,0,3,0,4,0,0,0,4,3,1077,0,4,0,6650
0,1,2,1,0,0,0,0,0,0,5,35,1,3,0,992
1,0,0,1,0,3,4,0,4,4,1,43,1,4,4,229
1,0,0,2,0,4,4,4,4,0,1,537,0,4,4,2606
1,0,0,1,0,0,1,0,4,4,1,762,1,4,0,4018
0,0,0,2,0,0,4,0,4,4,0,297,0,1,4,9069
0,1,2,2,0,0,0,0,0,0,0,15,0,3,0,356
1,1,1,1,0,0,0,0,0,0,3,583,0,5,0,3565
2,1,0,3,0,0,0,0,0,0,1,1654,1,7,0,8577
2,0,0,1,0,0,2,4,4,0,1,1800,0,7,0,8736
2,0,0,1,0,4,4,4,4,0,4,436,1,7,4,6530
1,1,0,0,0,0,0,0,0,0,3,581,0,4,0,3563
1,0,0,1,0,4,0,0,0,4,3,14,1,4,0,84
0,1,2,2,0,0,0,0,0,0,2,58,0,3,0,6111
2,0,0,0,0,0,0,0,0,0,1,882,1,7,0,4695
2,0,0,1,0,4,0,4,0,0,1,18,1,7,0,76
1,1,0,0,0,0,0,0,0,0,3,1390,1,4,0,8624
0,0,0,1,0,0,4,4,0,4,0,270,0,1,4,8144
0,1,0,0,0,0,0,0,0,0,0,323,1,1,0,8354
1,0,0,2,0,4,4,4,0,4,4,33,1,4,4,523
2,0,0,2,0,4,0,4,4,0,1,1765,0,7,4,8604
1,0,2,1,0,4,4,0,4,2,3,538,0,6,4,3295
1,0,0,3,0,0,4,0,4,4,4,142,0,4,4,2387
1,0,0,1,0,4,0,1,4,0,3,194,1,4,0,1283
1,0,0,2,0,0,4,4,2,4,1,346,1,4,4,1808
1,0,0,1,0,4,2,3,4,0,1,1566,1,4,4,8192
0,0,2,2,1,0,4,4,4,4,2,75,0,3,4,7097
1,0,0,2,0,0,0,4,4,4,4,574,1,4,4,8776
2,1,0,1,0,0,0,0,0,0,1,1146,0,7,0,5538
1,0,0,2,0,4,4,0,4,0,1,1704,1,4,4,8796
0,1,2,1,0,0,4,4,0,4,6,71,1,3,4,1882
0,0,0,2,0,0,0,0,0,0,2,81,1,1,0,6720
1,1,0,3,0,0,0,0,0,0,3,1009,0,4,0,6256
1,0,0,2,0,0,4,0,4,4,4,5,0,4,4,138
1,0,0,2,0,4,0,4,0,4,1,1365,0,4,4,6567
1,1,2,2,0,0,0,0,0,0,3,1497,1,6,0,9270
0,1,2,2,0,0,0,0,0,0,4,427,0,3,0,1308
0,1,2,2,0,0,0,0,0,0,0,263,1,3,0,6945
1,0,0,1,0,0,4,4,0,4,1,1479,0,4,4,7137
2,1,0,2,0,0,0,0,0,0,1,705,0,7,0,3431
1,0,0,1,0,4,0,0,0,1,1,1554,0,4,0,7506
1,0,0,2,0,4,0,0,2,4,1,1253,1,4,0,6560
0,0,0,2,0,0,0,4,4,4,0,125,1,1,4,3337
0,1,0,3,0,0,0,0,0,0,4,317,0,1,0,5103
1,0,2,1,0,4,4,0,0,0,1,696,0,6,0,3380
2,1,0,1,0,0,0,0,0,0,1,1825,0,7,0,8860
2,1,0,2,0,0,0,0,0,0,5,162,1,7,0,5397
1,0,0,1,0,0,4,4,4,0,1,991,0,4,4,4887
2,0,0,2,0,4,0,4,4,0,1,427,0,7,4,3501
2,1,0,2,0,0,0,0,0,0,1,121,1,7,0,682
2,0,0,2,0,4,0,4,0,0,1,832,0,7,0,4021
2,0,0,1,0,4,0,4,0,0,1,751,1,7,0,3970
1,1,0,1,0,0,0,0,0,0,3,934,1,4,0,5758
0,0,0,3,0,0,4,0,4,4,0,186,0,1,4,5488
1,1,1,1,0,0,0,0,0,0,3,446,0,5,0,2758
0,0,2,1,0,0,4,0,4,4,6,95,1,3,4,2645
0,0,0,1,0,0,4,0,4,4,6,331,1,1,4,8919
1,0,0,1,0,4,0,0,0,3,1,427,1,4,0,1655
1,1,1,1,0,0,0,0,0,0,3,449,0,5,0,2788
1,0,0,1,0,0,3,4,4,4,1,1204,0,4,4,5808
1,0,0,0,0,0,0,0,0,0,4,427,0,4,0,1434
1,0,1,1,0,4,4,4,4,4,1,888,1,5,4,4723
1,1,0,2,0,0,0,0,0,0,3,199,1,4,0,1324
1,0,0,3,0,0,1,0,4,4,4,79,0,4,0,1264
2,0,0,2,0,4,0,4,0,0,1,115,1,7,0,647
1,0,0,2,0,4,3,4,4,4,4,410,0,4,4,6456
1,0,0,1,0,4,4,4,1,0,1,1470,0,4,4,7092
1,0,0,1,0,0,0,4,4,4,1,1381,0,4,4,6628
1,1,1,0,0,0,0,0,0,0,3,1432,1,5,0,8871
0,1,0,1,0,0,0,0,0,0,6,99,1,1,0,2723
0,1,2,1,0,0,0,0,0,0,0,241,1,3,0,6232
2,0,0,1,1,4,0,4,0,3,1,911,1,7,0,4836
0,1,0,3,0,0,0,0,0,0,0,243,1,1,0,6254
0,1,2,3,0,0,0,0,0,0,6,151,1,3,0,4210
1,0,0,1,0,0,4,4,0,4,3,74,0,4,4,480
1,0,0,2,0,4,0,0,0,4,3,1351,0,4,0,8306
1,0,0,2,0,0,0,0,4,4,3,498,0,4,0,3061
1,1,0,1,0,0,0,0,0,0,3,33,1,4,0,199
1,0,0,2,0,4,0,0,0,0,3,675,0,4,0,4104
1,0,2,1,0,4,4,4,0,0,1,1551,0,6,4,7499
1,0,0,0,0,4,0,4,1,4,1,283,0,4,4,1430
1,1,0,2,0,0,0,0,0,0,3,339,1,4,0,2116
1,0,2,0,0,0,4,4,4,4,1,8,1,6,4,36
0,0,0,3,0,0,4,0,4,4,6,196,1,1,4,5061
1,1,0,3,0,0,4,0,3,0,4,11,1,4,0,173
0,0,0,2,0,0,4,0,4,4,0,63,1,1,4,1511
1,0,2,1,0,4,0,4,3,0,1,1105,0,6,0,5383
0,0,0,1,0,0,4,4,4,4,6,259,0,1,4,7974
1,0,1,1,0,0,0,4,0,4,3,885,0,5,0,5523
1,1,0,3,0,0,0,0,0,0,3,1346,1,4,0,8404
1,0,2,1,0,4,0,0,0,4,3,731,1,6,0,4477
1,0,0,1,0,2,0,0,4,4,3,780,1,4,0,4787
0,0,0,2,0,0,4,1,4,3,5,77,1,1,4,2308
0,0,0,3,0,0,4,4,4,4,0,188,0,1,4,5568
1,0,0,1,0,4,0,4,4,4,1,1819,0,4,4,8824
1,1,2,0,0,0,0,0,0,0,3,344,1,6,0,2138
0,0,0,2,0,1,4,0,4,4,2,97,0,1,4,9275
1,0,0,3,0,0,4,4,3,0,1,1125,0,4,0,5445
1,1,1,0,0,0,0,0,0,0,3,813,1,5,0,4975
0,0,0,2,0,0,4,0,4,4,6,181,0,1,4,5765
2,1,0,1,0,0,0,0,0,0,4,215,1,7,0,3238
1,0,0,1,0,0,0,4,4,0,1,1753,0,4,0,8545
1,0,0,2,0,4,4,3,2,4,1,523,0,4,4,2551
0,0,0,2,0,0,4,0,4,4,4,306,1,1,4,4743
1,0,0,1,0,0,1,4,0,0,3,1008,0,4,0,6249
1,0,0,2,0,0,0,4,0,4,3,722,1,4,0,4413
1,0,0,0,0,4,4,4,4,4,1,1410,1,4,4,7328
2,1,0,1,0,0,0,0,0,0,1,1717,1,7,0,8864
2,0,0,1,1,0,0,0,0,0,4,126,1,7,0,1705
0,0,0,1,0,0,4,0,4,4,6,140,0,1,4,4450
1,1,1,1,0,0,0,0,0,0,3,1459,0,5,0,9009
0,1,0,2,0,0,0,0,0,0,6,329,1,1,0,8862
1,0,0,0,0,0,0,0,0,0,3,1473,1,4,0,9148
1,0,0,1,0,4,0,0,0,4,4,407,0,4,0,6412
1,1,1,1,0,0,0,0,0,0,3,733,0,5,0,4459
2,0,0,3,0,4,0,4,4,0,1,1212,1,7,4,6346
0,1,0,1,0,0,0,0,0,0,6,21,0,1,0,571
2,0,0,2,0,4,0,4,4,0,1,1780,0,7,4,8657
1,0,1,2,0,4,0,0,4,4,3,985,1,5,4,6047
0,0,0,1,0,0,4,0,4,0,0,9,1,1,0,316
1,0,0,2,0,4,0,4,4,4,4,376,0,4,4,5903
2,0,0,2,0,4,0,4,4,0,4,513,1,7,4,7842
2,1,0,0,0,0,0,0,0,0,5,80,1,7,0,2356
1,0,0,1,0,4,0,0,4,0,1,1577,1,4,0,8237
2,1,0,2,0,0,0,0,0,0,1,660,0,7,0,3174
1,1,1,1,0,0,0,0,0,0,3,1442,1,5,0,8944
1,0,2,1,0,4,4,0,0,0,4,60,0,6,0,1078
1,1,0,2,0,0,0,0,0,0,1,914,0,4,0,4451
2,0,0,3,0,4,0,4,0,0,5,88,0,7,0,2865
1,1,1,2,0,0,0,0,0,0,3,446,1,5,0,2792
2,0,0,2,0,4,0,4,0,0,1,1106,0,7,0,5389
2,0,0,2,0,4,0,4,2,4,4,164,0,7,4,2741
2,0,0,1,0,2,0,4,4,0,4,231,1,7,0,3402
1,0,2,0,0,0,0,0,0,0,3,408,1,6,0,2552
1,0,0,2,0,0,0,1,0,0,1,1134,0,4,0,5475
2,1,0,1,0,0,0,0,0,0,1,427,0,7,0,932
0,0,0,2,0,0,4,0,4,4,6,103,1,1,4,2795
1,0,0,2,0,4,0,4,0,4,1,1779,0,4,4,8654
1,0,0,4,0,0,0,0,4,4,3,504,0,4,0,3085
1,0,0,0,0,2,1,4,0,0,4,59,1,4,0,815
1,1,0,0,0,0,0,0,0,0,1,1808,0,4,0,8770
1,1,0,0,0,0,0,0,0,0,3,37,0,4,0,220
1,0,0,2,0,0,0,1,0,4,1,512,0,4,0,2476
0,0,2,2,1,4,4,3,0,4,6,205,1,3,4,5266
0,1,2,1,0,0,0,0,0,0,0,78,0,3,0,2555
1,0,0,0,0,0,4,0,4,0,4,508,0,4,0,7852
1,0,2,2,0,0,4,0,0,0,1,409,1,6,0,2088
1,1,0,1,0,0,0,0,0,0,3,1373,0,4,0,8409
1,1,0,1,0,0,0,0,0,0,3,515,1,4,0,3239
1,0,0,1,0,0,0,4,4,4,1,739,0,4,4,3567
0,1,0,2,0,0,0,0,0,0,6,147,1,1,0,4131
1,0,2,3,0,4,0,0,4,0,1,1693,0,6,0,8197
1,0,0,2,0,0,0,0,0,4,1,1112,0,4,0,5414
1,0,0,2,0,0,4,0,4,4,3,838,0,4,4,5188
2,1,0,1,0,0,0,0,0,0,1,896,0,7,0,4360
1,0,0,1,0,0,4,0,4,1,1,1634,0,4,0,7873
2,0,0,1,0,4,1,4,4,0,5,135,1,7,4,4191
1,0,2,0,0,0,0,4,0,0,4,384,1,6,0,5938
2,0,0,0,0,4,4,4,0,0,5,62,0,7,4,1939
0,0,2,2,0,4,4,0,4,4,6,338,1,3,4,9168
1,1,1,1,0,0,0,0,0,0,3,679,1,5,0,4115
0,0,0,1,0,0,4,0,1,4,2,54,1,1,0,4465
0,0,0,2,0,0,4,0,4,4,6,127,1,1,4,3495
1,0,0,1,0,0,0,4,4,4,3,53,1,4,4,369
1,0,0,3,0,0,4,1,0,4,1,799,1,4,0,4272
0,0,0,1,0,4,3,0,4,4,6,159,0,1,4,5174
1,1,0,0,0,0,0,0,0,0,3,312,1,4,0,1980
2,1,0,0,0,0,0,0,0,0,1,211,1,7,0,1108
0,1,0,1,0,0,0,0,0,0,0,72,0,1,0,2489
2,1,0,1,0,0,0,0,0,0,4,422,0,7,0,6655
1,0,0,1,0,0,0,4,0,0,1,441,1,4,0,2261
1,0,0,2,0,0,0,0,4,4,1,391,0,4,0,1963
2,0,0,2,0,1,0,4,0,0,5,189,0,7,0,6000
1,0,0,2,0,0,4,4,0,4,3,1168,1,4,4,7168
1,1,0,3,0,0,0,0,0,0,3,404,0,4,0,2478
1,0,0,0,0,0,0,0,0,0,1,1808,0,4,0,8770
0,1,2,0,0,0,0,0,0,0,2,43,1,3,0,3732
2,0,0,2,0,4,0,4,4,4,1,688,0,7,4,3300
1,0,2,2,0,4,0,4,0,0,3,163,0,6,0,1079
0,0,0,3,0,0,4,4,4,4,6,160,1,1,4,4409
1,0,0,1,0,0,4,4,3,0,1,216,0,4,0,1048
1,0,0,1,0,4,4,4,4,4,3,1258,1,4,4,7770
1,0,0,1,0,4,0,4,4,4,4,66,1,4,4,918
2,0,0,2,0,4,1,4,0,0,1,1282,0,7,0,6216
1,0,2,3,0,4,0,0,4,0,1,68,0,6,0,313
0,1,2,1,0,0,0,0,0,0,0,19,1,3,0,504
1,0,0,1,0,4,3,4,4,0,1,1075,0,4,4,5271
2,1,0,0,0,0,0,0,0,0,1,41,0,7,0,193
1,0,0,2,0,0,1,0,4,0,4,310,0,4,0,4989
2,0,0,2,0,4,0,4,2,0,1,1008,0,7,0,4941
1,0,0,1,0,0,0,4,0,0,4,359,0,4,0,5680
2,1,0,1,0,0,0,0,0,0,4,269,1,7,0,4017
1,0,0,2,0,4,4,4,0,0,1,1008,1,4,4,5252
1,0,2,1,0,4,0,0,0,4,1,1547,1,6,0,8075
0,1,0,2,0,0,0,0,0,0,4,38,0,1,0,644
1,0,0,1,0,4,0,0,4,0,1,377,0,4,0,1881
1,0,0,1,0,2,4,0,0,0,3,299,0,4,0,1822
2,0,0,3,1,4,0,4,4,0,1,385,0,7,4,1939
2,1,0,1,0,0,0,0,0,0,1,1010,1,7,0,5255
1,1,0,0,0,0,0,0,0,0,3,1455,0,4,0,8961
0,0,2,2,0,0,4,4,3,4,2,31,0,3,4,3364
1,0,0,1,0,0,0,4,0,0,1,1493,0,4,0,7210
1,0,1,1,0,0,4,4,0,0,1,225,0,5,0,1099
2,1,0,2,0,0,0,0,0,0,1,393,0,7,0,1977
2,1,2,1,0,0,0,0,0,0,1,86,1,9,0,470
1,1,0,0,0,0,0,0,0,0,3,553,1,4,0,3437
1,0,0,1,0,0,0,0,0,0,3,115,1,4,0,764
1,0,2,1,0,4,0,4,4,4,1,1280,0,6,4,6213
2,0,0,0,0,4,0,2,4,0,1,141,0,7,0,665
1,0,2,1,0,4,4,0,1,4,0,427,1,6,4,7801
0,0,0,2,0,4,4,1,4,4,2,16,0,1,4,2084
2,0,0,2,0,4,0,4,3,2,5,133,1,7,4,4090
1,1,0,0,0,0,0,0,0,0,3,1448,1,4,0,8988
0,0,0,1,0,0,4,0,4,4,2,57,1,1,4,4750
1,0,0,1,0,2,4,0,4,4,3,477,1,4,4,3025
1,0,0,1,0,0,3,4,0,4,3,298,0,4,0,1821
1,0,0,2,0,4,0,0,4,0,1,426,0,4,0,2152
2,1,0,0,0,0,0,0,0,0,1,709,0,7,0,3455
1,0,0,1,0,0,4,4,4,4,1,1427,0,4,4,6868
2,0,0,1,0,4,0,4,0,0,1,115,0,7,0,565
1,1,0,0,0,0,0,0,0,0,3,1305,0,4,0,8082
1,0,2,1,0,0,4,4,4,0,1,1690,1,6,4,8720
2,0,0,1,0,4,4,4,0,0,1,299,0,7,4,1525
0,1,0,1,0,0,0,0,0,0,0,5,0,1,0,110
1,0,2,0,0,0,2,0,0,4,1,327,0,6,0,1644
1,0,0,1,0,4,4,0,0,1,1,1046,1,4,0,5467
0,0,2,1,0,4,4,0,4,4,2,62,1,3,4,5064
0,1,2,0,0,0,0,0,0,0,1,427,1,3,0,1134
1,0,0,0,0,0,4,4,0,4,1,1704,1,4,4,8796
0,0,2,2,1,0,4,0,4,4,2,98,0,3,4,9276
1,0,0,1,0,0,0,0,4,4,1,1000,1,4,0,5218
0,1,0,2,0,0,0,0,0,0,6,84,0,1,0,2433
1,1,2,2,0,0,0,0,0,0,3,974,0,6,0,6020
0,1,0,1,0,0,0,0,0,0,6,123,1,1,0,3279
2,0,0,2,0,4,0,0,0,0,1,868,0,7,0,4219
2,1,0,3,0,0,0,0,0,0,1,169,0,7,0,813
2,0,0,3,0,4,2,4,0,0,4,532,1,7,0,8034
0,0,0,2,0,2,4,0,4,0,0,245,1,1,0,6285
0,0,0,1,0,4,4,1,4,4,5,239,0,1,4,7576
0,1,2,1,0,0,0,0,0,0,6,319,1,3,0,8458
2,0,0,3,0,4,0,2,1,4,5,258,1,7,4,8574
1,0,1,1,0,0,2,0,0,4,4,427,1,5,0,3821
2,1,0,1,0,0,0,0,0,0,1,175,0,7,0,848
0,0,2,2,0,4,4,0,4,4,4,364,1,3,4,5599
1,1,0,0,0,0,0,0,0,0,3,299,1,4,0,1906
1,0,0,1,0,0,4,4,4,4,0,183,1,4,4,4625
1,1,0,1,0,0,0,0,0,0,3,392,0,4,0,2412
1,0,0,2,0,1,0,4,4,0,3,1025,1,4,0,6324
1,0,0,1,0,0,0,4,0,4,4,83,1,4,0,1170
1,0,2,2,0,0,0,0,4,4,3,813,0,6,0,5023
2,0,0,1,0,4,0,4,4,4,5,148,0,7,4,4357
1,1,2,2,0,0,0,0,0,0,1,1108,1,6,0,5799
1,1,0,1,0,0,0,0,0,0,3,219,0,4,0,1416
0,0,0,1,0,0,4,0,4,4,0,227,1,1,4,5930
1,0,0,1,0,4,0,4,0,0,4,129,0,4,0,2135
1,1,0,0,0,0,0,0,0,0,3,840,0,4,0,5202
2,1,0,3,0,0,0,0,0,0,1,693,0,7,0,3336
1,0,0,2,0,0,4,4,4,4,1,525,1,4,4,2727
1,1,1,1,0,0,0,0,0,0,3,28,1,5,0,164
0,1,2,1,0,0,0,0,0,0,6,12,1,3,0,289
1,1,0,1,0,0,0,0,0,0,0,163,1,4,0,4207
1,0,2,1,0,4,0,4,4,4,1,1699,0,6,4,8252
0,0,0,2,0,4,4,4,4,4,0,206,1,1,4,5411
0,1,0,1,0,0,0,0,0,0,0,8,0,1,0,163
0,0,2,1,0,4,4,0,3,4,6,285,1,3,4,7646
1,1,0,0,0,0,0,0,0,0,3,974,0,4,0,6020
1,0,0,2,0,2,4,0,4,4,1,1526,0,4,4,7372
1,0,0,2,0,0,0,4,4,0,3,313,0,4,0,1946
1,0,0,1,0,0,0,0,0,0,3,728,1,4,0,4464
1,0,0,1,0,4,1,0,1,0,4,482,1,4,0,7249
1,1,0,1,0,0,0,0,0,0,3,1145,1,4,0,7020
2,0,0,1,0,4,4,4,4,0,5,260,1,7,4,8639
1,0,0,3,0,4,4,0,0,4,1,1877,0,4,4,9178
0,0,0,2,1,0,3,0,4,4,5,118,1,1,0,3733
1,1,1,1,0,0,0,0,0,0,3,1293,1,5,0,8005
2,0,0,1,0,4,0,0,4,4,4,42,0,7,4,710
1,0,0,1,0,4,4,4,0,0,5,72,0,4,4,2443
0,0,0,2,0,0,4,4,3,4,6,152,0,1,4,4744
1,0,0,0,0,0,0,0,0,0,3,805,0,4,0,4980
1,0,0,2,0,4,4,0,4,0,1,238,0,4,4,1192
0,1,0,1,0,0,0,0,0,0,0,110,0,1,0,3474
1,0,0,2,0,0,4,4,4,4,4,495,0,4,4,7599
0,0,2,2,0,0,0,0,0,0,6,308,0,3,0,9197
1,1,2,1,0,0,0,0,0,0,3,707,1,6,0,4332
1,0,1,3,0,1,2,0,4,0,1,1351,1,5,0,7072
2,1,0,3,0,0,0,0,0,0,1,1295,1,7,0,6765
2,1,0,1,0,0,0,0,0,0,1,357,1,7,0,1859
2,1,0,0,0,0,0,0,0,0,1,1237,1,7,0,6482
0,0,0,2,0,0,4,0,4,0,6,19,0,1,0,553
1,1,1,0,0,0,0,0,0,0,3,1442,1,5,0,8944
1,0,0,1,0,0,0,4,4,4,1,1454,0,4,4,6998
2,0,0,1,0,4,4,1,4,0,1,272,0,7,4,1352
1,0,2,1,0,0,0,1,4,4,1,356,1,6,0,1850
1,0,0,1,0,0,0,4,0,4,1,1569,0,4,0,7559
1,0,0,0,0,0,0,0,0,0,3,1313,1,4,0,8157
1,0,0,1,0,4,4,4,0,0,1,485,1,4,4,2519
0,1,2,2,0,0,0,0,0,0,5,227,0,3,0,7290
0,1,0,1,0,0,0,0,0,0,0,59,0,1,0,2009
1,0,0,1,0,0,0,0,0,4,4,568,0,4,0,8878
2,1,0,0,0,0,0,0,0,0,1,1553,0,7,0,7505
0,0,0,2,0,0,4,0,4,4,6,5,0,1,4,197
1,1,0,0,0,0,0,0,0,0,3,370,1,4,0,2314
2,1,0,1,0,0,0,0,0,0,1,1339,0,7,0,6468
1,0,0,1,0,4,4,4,0,0,3,1372,1,4,4,8539
1,0,0,1,0,4,4,0,0,4,4,420,1,4,4,6324
1,0,0,1,0,2,4,4,4,0,1,1665,1,4,4,8633
1,0,0,1,0,4,0,0,0,4,3,1108,0,4,0,6816
2,0,0,1,0,4,0,4,0,4,5,174,0,7,4,5408
1,1,0,0,0,0,0,0,0,0,3,821,0,4,0,5090
1,0,0,1,0,4,2,4,4,0,3,988,1,4,4,6076
1,1,0,1,0,0,0,0,0,0,3,1311,0,4,0,8121
2,0,0,3,1,4,0,4,4,0,1,1553,0,7,4,7505
0,1,2,2,0,0,0,0,0,0,4,269,0,3,0,4301
1,0,2,1,0,4,4,4,0,4,1,1535,1,6,4,8027
0,0,0,4,0,0,4,4,4,4,5,179,0,1,4,5596
1,0,2,1,0,4,0,4,0,4,1,232,0,6,4,1146
2,0,0,1,0,4,0,4,0,0,4,580,1,7,0,8850
1,0,0,1,0,0,0,0,4,4,1,307,1,4,0,1602
1,1,0,1,0,0,0,0,0,0,3,395,0,4,0,2423
1,0,0,0,0,0,0,0,0,0,3,1004,0,4,0,6189
1,0,0,1,0,0,0,0,0,4,1,24,1,4,0,103
2,0,0,1,0,4,0,4,0,0,4,106,1,7,0,1406
1,0,1,1,0,4,0,4,0,0,1,1400,0,5,0,6745
1,1,0,1,0,0,0,0,0,0,3,617,0,4,0,3774
2,0,0,3,0,4,4,4,4,4,1,1150,0,7,4,5552
1,1,1,1,0,0,0,0,0,0,3,755,0,5,0,4635
1,0,0,1,0,1,4,4,0,3,3,1409,1,4,4,8757
1,1,0,1,0,0,0,0,0,0,3,561,1,4,0,3464
0,1,2,1,0,0,0,0,0,0,0,21,0,3,0,446
1,0,1,0,0,4,4,4,3,0,3,164,1,5,4,1040
0,0,0,0,0,0,0,0,0,0,6,133,0,1,0,4181
1,1,0,1,0,0,0,0,0,0,3,1402,0,4,0,8638
1,0,0,1,0,0,4,0,4,0,1,75,1,4,0,430
1,0,2,0,0,0,0,0,0,0,3,1334,1,6,0,8260
2,0,0,1,0,4,0,4,4,2,1,186,1,7,4,997
1,0,2,2,0,0,0,0,4,0,1,79,1,6,0,441
1,0,0,3,0,4,4,0,0,0,1,818,0,4,0,3966
0,0,2,1,0,0,4,0,4,4,0,17,1,3,4,485
1,1,0,2,0,0,0,0,0,0,3,103,1,4,0,678
2,1,0,0,0,0,0,0,0,0,1,648,0,7,0,3124
0,1,2,2,0,0,0,0,0,0,6,239,0,3,0,7361
1,0,0,1,0,4,0,0,0,0,1,1045,1,4,0,5463
1,0,0,1,0,4,2,0,0,1,1,1083,0,4,0,5290
1,0,0,1,0,4,4,0,0,3,3,179,0,4,0,1210
2,1,0,2,0,0,0,0,0,0,1,954,1,7,0,5017
2,1,0,2,0,0,0,0,0,0,1,859,0,7,0,4176
2,0,0,3,0,4,0,4,3,4,4,275,0,7,4,4349
0,0,0,2,0,0,4,0,4,4,0,185,0,1,4,5466
2,1,0,2,0,0,0,0,0,0,1,922,0,7,0,4485
1,0,1,1,0,0,0,4,0,4,4,424,1,5,0,6366
2,1,0,2,0,0,0,0,0,0,1,1279,1,7,0,6671
1,0,0,1,0,4,4,0,0,4,1,670,0,4,4,3201
2,1,0,1,0,0,0,0,0,0,1,1822,0,7,0,8841
1,0,0,1,0,4,4,4,0,0,3,362,1,4,4,2277
1,0,0,1,0,4,0,4,4,2,1,1763,0,4,4,8587
0,0,2,2,0,4,0,0,4,4,6,313,1,3,4,8333
0,1,2,1,0,0,0,0,0,0,6,79,0,3,0,2274
0,0,0,1,0,0,4,0,4,4,2,43,1,1,4,3732
1,0,0,1,0,4,4,0,0,0,1,934,0,4,0,4535
2,0,0,0,0,0,0,0,0,0,4,385,0,7,0,6034
0,0,0,2,1,4,4,0,0,4,4,603,1,1,4,9194
0,0,2,2,0,0,4,1,4,4,0,238,0,3,4,7128
0,0,0,2,0,4,4,0,4,4,0,97,1,1,4,2544
2,1,0,3,0,0,0,0,0,0,1,290,0,7,0,1479
2,0,0,2,0,4,0,4,4,4,1,1118,1,7,4,5860
0,1,0,0,0,0,0,0,0,0,4,16,0,1,0,285
1,0,2,1,0,1,0,0,4,4,1,428,1,6,0,2180
1,1,1,0,0,0,0,0,0,0,3,1114,1,5,0,6861
0,1,0,2,0,0,0,0,0,0,0,13,1,1,0,438
1,0,0,1,0,4,0,4,2,4,1,1613,0,4,4,7764
2,0,0,1,0,4,0,4,0,0,1,1626,0,7,0,7831
1,0,2,2,0,2,0,0,0,4,4,350,1,6,0,5431
2,0,0,1,0,4,0,4,4,3,5,274,0,7,4,8773
0,0,0,1,0,4,4,0,4,4,6,80,1,1,4,2179
2,0,0,2,0,4,4,4,4,0,1,279,1,7,4,1439
0,0,2,1,0,4,4,0,0,4,4,211,1,3,4,3210
1,0,0,0,0,0,4,0,4,0,1,6,1,4,0,25
1,0,0,2,0,4,4,4,4,0,4,238,1,4,4,3492
0,1,0,3,0,0,0,0,0,0,5,199,0,1,0,6353
1,0,0,1,0,4,1,4,0,0,3,665,0,4,0,4065
1,0,0,0,0,4,4,4,0,0,4,395,1,4,4,6014
1,1,1,0,0,0,0,0,0,0,3,250,1,5,0,1624
0,0,2,3,0,0,4,0,4,0,3,427,1,3,0,8772
1,0,0,2,0,4,4,4,0,4,1,36,1,4,4,183
1,1,0,2,0,0,0,0,0,0,3,1192,0,4,0,7392
1,1,0,1,0,0,0,0,0,0,3,59,1,4,0,396
